LLM,topic,experiment,if_base,稳态轮次,达成共识轮次,共识观点,末轮观点分布,末轮平均观点,agent1_posi,agent1_negi,agent1_poss,agent1_negs,agent2_posi,agent2_negi,agent2_poss,agent2_negs,agent3_posi,agent3_negi,agent3_poss,agent3_negs,agent4_posi,agent4_negi,agent4_poss,agent4_negs,agent5_posi,agent5_negi,agent5_poss,agent5_negs,agent6_posi,agent6_negi,agent6_poss,agent6_negs,rumor,truth
GPT-5.1,2,1,0,10,10,1,consistent,1.0,0.0,0.0,-0.34142862953189684,0.0,3.401619059239713,0.0,0.0,0.0,0.06828572590637937,0.0,-0.8333333333333334,0.0,0.06828572590637937,0.0,-0.8333333333333334,0.0,0.06828572590637937,0.0,-0.8333333333333334,0.0,0.06828572590637937,0.0,-0.8333333333333334,0.0,1,2
GPT-5.1,2,2,0,7,7,1,consistent,1.0,0.0,0.0,-0.5899886718311176,0.0,0.2916088454773347,0.0,-0.8333333333333334,0.0,2.791608845477335,0.0,0.0,0.0,0.11799773436622352,0.0,-0.6944444444444445,0.0,0.2916088454773347,0.0,-0.8333333333333334,0.0,0.2916088454773347,0.0,-0.8333333333333334,0.0,1,3
GPT-5.1,2,3,0,2,11,False,polar,0.6666666666666666,0.0,0.0,0.0,0.0,0.17361111111111113,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.6944444444444445,0.0,2.673611111111111,0.0,0.0,0.0,0.17361111111111113,0.0,-0.8333333333333334,0.0,0.17361111111111113,0.0,-0.8333333333333334,0.0,1,4
GPT-5.1,2,4,0,1,11,False,polar,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,1,5
GPT-5.1,2,5,0,1,11,False,polar,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,3.3333333333333335,0.0,0.0,0.0,1,6
GPT-5.1,2,6,0,1,11,False,polar,0.6666666666666666,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,2,1
GPT-5.1,2,7,0,1,11,False,polar,0.6666666666666666,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,2,3
GPT-5.1,2,8,0,1,11,False,polar,0.6666666666666666,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,2,4
GPT-5.1,2,9,0,1,11,False,polar,0.6666666666666666,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,2,5
GPT-5.1,2,10,0,1,11,False,polar,0.6666666666666666,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,3.3333333333333335,0.0,0.0,0.0,2,6
GPT-5.1,2,11,0,1,11,False,polar,0.6666666666666666,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,3,1
GPT-5.1,2,12,0,3,11,False,polar,0.6666666666666666,0.0,0.0,-0.5787037037037037,0.0,2.042824074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37615740740740744,0.0,-0.8333333333333334,0.0,0.37615740740740744,0.0,-0.8333333333333334,0.0,0.14467592592592593,0.0,-0.6944444444444445,0.0,3,2
GPT-5.1,2,13,0,1,11,False,polar,0.6666666666666666,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,3,4
GPT-5.1,2,14,0,1,11,False,polar,0.6666666666666666,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,3,5
GPT-5.1,2,15,0,1,11,False,polar,0.6666666666666666,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,3.3333333333333335,0.0,0.0,0.0,3,6
GPT-5.1,2,16,0,1,11,False,polar,0.6666666666666666,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,4,1
GPT-5.1,2,17,0,1,1,1,consistent,1.0,0.29361612237816126,0.0,-0.8333333333333334,0.0,3.920565578089656,0.0,0.0,0.0,0.29361612237816126,0.0,-0.8333333333333334,0.0,0.0,0.0,-1.7616967342689676,0.0,0.29361612237816126,0.0,-0.8333333333333334,0.0,0.29361612237816126,0.0,-0.8333333333333334,0.0,4,2
GPT-5.1,2,18,0,1,11,False,polar,0.6666666666666666,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,4,3
GPT-5.1,2,19,0,1,11,False,polar,0.6666666666666666,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,4,5
GPT-5.1,2,20,0,1,11,False,polar,0.6666666666666666,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,3.3333333333333335,0.0,0.0,0.0,4,6
GPT-5.1,2,21,0,1,1,1,consistent,1.0,3.920565578089656,0.0,0.0,0.0,0.29361612237816126,0.0,-0.8333333333333334,0.0,0.29361612237816126,0.0,-0.8333333333333334,0.0,0.29361612237816126,0.0,-0.8333333333333334,0.0,0.0,0.0,-1.7616967342689676,0.0,0.29361612237816126,0.0,-0.8333333333333334,0.0,5,1
GPT-5.1,2,22,0,1,11,False,polar,0.6666666666666666,0.0,0.0,-0.8333333333333334,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,5,2
GPT-5.1,2,23,0,1,11,False,polar,0.6666666666666666,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,5,3
GPT-5.1,2,24,0,1,11,False,polar,0.6666666666666666,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,5,4
GPT-5.1,2,25,0,1,11,False,polar,0.6666666666666666,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,5,6
GPT-5.1,2,26,0,1,11,False,polar,0.6666666666666666,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,6,1
GPT-5.1,2,27,0,1,11,False,polar,0.6666666666666666,0.0,0.0,-0.8333333333333334,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,6,2
GPT-5.1,2,28,0,2,11,False,polar,0.6666666666666666,0.462962962962963,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.6944444444444445,0.0,2.1296296296296298,0.0,0.0,0.0,0.462962962962963,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.6944444444444445,0.0,0.0,0.0,0.0,0.0,6,3
GPT-5.1,2,29,0,1,11,False,polar,0.6666666666666666,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,6,4
GPT-5.1,2,30,0,1,11,False,polar,0.6666666666666666,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5
GPT-5.1,3,-4,1,2,11,False,polar,0.6666666666666666,0.0,0.0,-0.6944444444444445,0.0,0.0,0.0,0.0,0.0,0.17361111111111113,0.0,-0.8333333333333334,0.0,0.17361111111111113,0.0,-0.8333333333333334,0.0,0.17361111111111113,0.0,-0.8333333333333334,0.0,2.673611111111111,0.0,0.0,0.0,2,6
GPT-5.1,3,-3,1,3,11,False,polar,0.6666666666666666,2.0428240740740744,0.0,0.0,0.0,0.0,0.0,-0.5787037037037037,0.0,0.37615740740740744,0.0,-0.8333333333333334,0.0,0.14467592592592593,0.0,-0.6944444444444445,0.0,0.37615740740740744,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,6,1
GPT-5.1,3,-2,1,4,11,False,polar,0.6666666666666666,0.0,0.0,-0.4822530864197532,0.0,1.7023533950617287,0.0,0.0,0.0,0.3134645061728395,0.0,-0.6944444444444445,0.0,0.1205632716049383,0.0,-0.5787037037037037,0.0,0.3134645061728395,0.0,-0.6944444444444445,0.0,0.0,0.0,0.0,0.0,6,2
GPT-5.1,3,-1,1,2,11,False,polar,0.6666666666666666,0.462962962962963,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.6944444444444445,0.0,2.1296296296296298,0.0,0.0,0.0,0.0,0.0,-0.6944444444444445,0.0,0.462962962962963,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,6,3
GPT-5.1,3,0,1,2,11,False,polar,0.6666666666666666,0.0,0.0,-0.6944444444444445,0.0,0.0,0.0,-0.6944444444444445,0.0,0.462962962962963,0.0,-0.8333333333333334,0.0,2.1296296296296298,0.0,0.0,0.0,0.462962962962963,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,6,4
GPT-5.1,3,1,0,1,11,False,polar,0.6666666666666666,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,1,2
GPT-5.1,3,2,0,2,11,False,polar,0.6666666666666666,0.0,0.0,0.0,0.0,0.17361111111111113,0.0,-0.8333333333333334,0.0,2.673611111111111,0.0,0.0,0.0,0.17361111111111113,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.6944444444444445,0.0,0.17361111111111113,0.0,-0.8333333333333334,0.0,1,3
GPT-5.1,3,3,0,1,1,1,consistent,1.0,0.0,0.0,-1.7616967342689676,0.0,0.29361612237816126,0.0,-0.8333333333333334,0.0,0.29361612237816126,0.0,-0.8333333333333334,0.0,3.9205655780896564,0.0,0.0,0.0,0.29361612237816126,0.0,-0.8333333333333334,0.0,0.29361612237816126,0.0,-0.8333333333333334,0.0,1,4
GPT-5.1,3,4,0,1,1,1,consistent,1.0,0.0,0.0,-1.7616967342689676,0.0,0.29361612237816126,0.0,-0.8333333333333334,0.0,0.29361612237816126,0.0,-0.8333333333333334,0.0,0.29361612237816126,0.0,-0.8333333333333334,0.0,3.9205655780896564,0.0,0.0,0.0,0.29361612237816126,0.0,-0.8333333333333334,0.0,1,5
GPT-5.1,3,5,0,2,2,1,consistent,1.0,0.1388888888888889,0.0,-1.7616967342689676,0.0,0.29361612237816126,0.0,-0.6944444444444445,0.0,0.43250501126705015,0.0,-0.8333333333333334,0.0,0.43250501126705015,0.0,-0.8333333333333334,0.0,0.43250501126705015,0.0,-0.8333333333333334,0.0,3.226121133645212,0.0,0.0,0.0,1,6
GPT-5.1,3,6,0,3,11,False,polar,0.6666666666666666,1.6724537037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14467592592592593,0.0,-0.6944444444444445,0.0,0.8391203703703705,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.5787037037037037,0.0,0.14467592592592593,0.0,-0.6944444444444445,0.0,2,1
GPT-5.1,3,7,0,2,11,False,polar,0.6666666666666666,0.0,0.0,-0.6944444444444445,0.0,0.0,0.0,0.0,0.0,2.1296296296296298,0.0,0.0,0.0,0.0,0.0,-0.6944444444444445,0.0,0.462962962962963,0.0,-0.8333333333333334,0.0,0.462962962962963,0.0,-0.8333333333333334,0.0,2,3
GPT-5.1,3,8,0,3,11,False,polar,0.6666666666666666,0.38580246913580246,0.0,-0.6944444444444445,0.0,0.0,0.0,0.0,0.0,0.7330246913580247,0.0,-0.8333333333333334,0.0,1.5663580246913582,0.0,0.0,0.0,0.0,0.0,-0.5787037037037037,0.0,0.0,0.0,-0.5787037037037037,0.0,2,4
GPT-5.1,3,9,0,1,11,False,polar,0.6666666666666666,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,2,5
GPT-5.1,3,10,0,1,11,False,polar,0.6666666666666666,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,3.3333333333333335,0.0,0.0,0.0,2,6
GPT-5.1,3,11,0,3,3,1,consistent,1.0,2.3743097316114308,0.0,0.0,0.0,0.24468010198180107,0.0,-0.6944444444444445,0.0,0.0,0.0,-1.2234005099090053,0.0,0.707643064944764,0.0,-0.8333333333333334,0.0,0.24468010198180107,0.0,-0.6944444444444445,0.0,0.707643064944764,0.0,-0.8333333333333334,0.0,3,1
GPT-5.1,3,12,0,1,11,False,polar,0.6666666666666666,0.0,0.0,-0.8333333333333334,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,3,2
GPT-5.1,3,13,0,3,11,False,polar,0.6666666666666666,0.14467592592592593,0.0,-0.6944444444444445,0.0,0.14467592592592593,0.0,-0.6944444444444445,0.0,0.0,0.0,0.0,0.0,1.6724537037037037,0.0,0.0,0.0,0.0,0.0,-0.5787037037037037,0.0,0.8391203703703705,0.0,-0.8333333333333334,0.0,3,4
GPT-5.1,3,14,0,2,11,False,polar,0.6666666666666666,0.17361111111111113,0.0,-0.8333333333333334,0.0,0.17361111111111113,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6944444444444445,0.0,2.673611111111111,0.0,0.0,0.0,0.17361111111111113,0.0,-0.8333333333333334,0.0,3,5
GPT-5.1,3,15,0,4,11,False,polar,0.6666666666666666,0.7949985630211663,0.29361612237816126,-0.8333333333333334,0.0,0.2548751062310428,0.29361612237816126,-0.5787037037037037,0.0,0.0,0.5872322447563225,0.0,0.0,0.447776340798944,0.29361612237816126,-0.6944444444444445,0.0,0.7949985630211663,0.29361612237816126,-0.8333333333333334,0.0,1.6666666666666667,0.0,-1.0195004249241713,-1.7616967342689676,3,6
GPT-5.1,3,16,0,1,11,False,polar,0.6666666666666666,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,4,1
GPT-5.1,3,17,0,1,11,False,polar,0.6666666666666666,0.0,0.0,-0.8333333333333334,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,4,2
GPT-5.1,3,18,0,2,11,False,polar,0.6666666666666666,0.17361111111111113,0.0,-0.8333333333333334,0.0,0.17361111111111113,0.0,-0.8333333333333334,0.0,2.673611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6944444444444445,0.0,0.17361111111111113,0.0,-0.8333333333333334,0.0,4,3
GPT-5.1,3,19,0,1,1,1,consistent,1.0,0.29361612237816126,0.0,-0.8333333333333334,0.0,0.29361612237816126,0.0,-0.8333333333333334,0.0,0.29361612237816126,0.0,-0.8333333333333334,0.0,0.0,0.0,-1.7616967342689676,0.0,3.920565578089656,0.0,0.0,0.0,0.29361612237816126,0.0,-0.8333333333333334,0.0,4,5
GPT-5.1,3,20,0,2,11,False,polar,0.6666666666666666,0.462962962962963,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.6944444444444445,0.0,0.462962962962963,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6944444444444445,0.0,2.1296296296296298,0.0,0.0,0.0,4,6
GPT-5.1,3,21,0,2,11,False,polar,0.6666666666666666,2.673611111111111,0.0,0.0,0.0,0.0,0.0,-0.6944444444444445,0.0,0.17361111111111113,0.0,-0.8333333333333334,0.0,0.17361111111111113,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.17361111111111113,0.0,-0.8333333333333334,0.0,5,1
GPT-5.1,3,22,0,3,11,False,polar,0.6666666666666666,0.14467592592592593,0.0,-0.8333333333333334,0.0,2.644675925925926,0.0,0.0,0.0,0.14467592592592593,0.0,-0.8333333333333334,0.0,0.14467592592592593,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5787037037037037,0.0,5,2
GPT-5.1,3,23,0,6,6,1,consistent,1.0,0.8746219725974931,0.0,-0.8333333333333334,0.0,0.14159728123946824,0.0,-0.5787037037037037,0.0,1.7079553059308266,0.0,0.0,0.0,0.14159728123946824,0.0,-0.5787037037037037,0.0,0.0,0.0,-0.7079864061973412,0.0,0.5273997503752708,0.0,-0.6944444444444445,0.0,5,3
GPT-5.1,3,24,0,2,11,False,polar,0.6666666666666666,0.17361111111111113,0.0,-0.8333333333333334,0.0,0.17361111111111113,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.6944444444444445,0.0,2.673611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17361111111111113,0.0,-0.8333333333333334,0.0,5,4
GPT-5.1,3,25,0,4,4,1,consistent,1.0,0.3775111960959454,0.0,-0.8333333333333334,0.0,0.3775111960959454,0.0,-0.8333333333333334,0.0,0.3775111960959454,0.0,-0.8333333333333334,0.0,0.20390008498483425,0.0,-0.6944444444444445,0.0,0.0,0.0,-1.0195004249241713,0.0,2.8775111960959454,0.0,0.0,0.0,5,6
GPT-5.1,3,26,0,1,11,False,polar,0.6666666666666666,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,6,1
GPT-5.1,3,27,0,1,11,False,polar,0.6666666666666666,0.0,0.0,-0.8333333333333334,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,6,2
GPT-5.1,3,28,0,5,11,False,polar,0.6666666666666666,0.10046939300411524,0.0,-0.5787037037037037,0.0,0.2933706275720165,0.0,-0.6944444444444445,0.0,1.4739261831275723,0.0,0.0,0.0,0.0,0.0,-0.40187757201646096,0.0,0.6405928497942388,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,6,3
GPT-5.1,3,29,0,7,7,1,consistent,1.0,0.11799773436622352,0.0,-0.8333333333333334,0.0,0.11799773436622352,0.0,-0.8333333333333334,0.0,0.11799773436622352,0.0,-0.8333333333333334,0.0,3.4513310676995568,0.0,0.0,0.0,0.11799773436622352,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.5899886718311176,0.0,6,4
GPT-5.1,3,30,0,2,11,False,polar,0.6666666666666666,0.462962962962963,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.6944444444444445,0.0,0.462962962962963,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.6944444444444445,0.0,2.1296296296296298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5
GPT-5.1,4,-4,1,9,11,False,-1_0_1,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19380669946781492,0.0,0.0,0.0,0.0,0.0,0.19380669946781492,0.0,0.0,0.0,2,6
GPT-5.1,4,-3,1,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1
GPT-5.1,4,-2,1,2,11,False,-1_0_1,0.3333333333333333,0.0,0.0,0.0,0.0,1.1805555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34722222222222227,0.0,-0.8333333333333334,0.0,0.0,0.0,-0.6944444444444445,0.0,0.0,0.0,0.0,0.0,6,2
GPT-5.1,4,-1,1,4,11,False,-1_0_1,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.4822530864197532,0.0,0.4822530864197532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3
GPT-5.1,4,0,1,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4
GPT-5.1,4,1,0,6,11,False,polar,0.6666666666666666,0.0,0.0,0.0,0.0,1.0430955647005031,0.0,0.0,0.0,0.2232653177869228,0.0,-0.4822530864197532,0.0,0.0,0.0,-0.3348979766803842,0.0,0.4643918609967994,0.0,-0.5787037037037037,0.0,0.0,0.0,-0.3348979766803842,0.0,1,2
GPT-5.1,4,2,0,1,11,False,-1_0_1,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,1,3
GPT-5.1,4,3,0,7,11,False,-1_0_1,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4744388002972109,0.0,0.0,0.0,0.13954082361682674,0.0,-0.3348979766803842,0.0,0.0,0.0,-0.2790816472336535,0.0,1,4
GPT-5.1,4,4,0,9,11,False,polar,0.6666666666666666,0.0,0.0,0.0,0.0,0.04845167486695373,0.0,-0.40187757201646096,0.0,0.0,0.0,-0.19380669946781492,0.0,0.04845167486695373,0.0,-0.40187757201646096,0.0,1.283662580216748,0.0,0.0,0.0,0.4503292468834147,0.0,-0.8333333333333334,0.0,1,5
GPT-5.1,4,5,0,9,11,False,polar,0.6666666666666666,0.0,0.0,0.0,0.0,0.2934233429942718,0.0,-0.6944444444444445,0.0,0.1259743546540797,0.0,-0.3348979766803842,0.0,0.0,0.0,-0.19380669946781492,0.0,0.04845167486695373,0.0,-0.2325680393613779,0.0,0.9878677874387163,0.0,0.0,0.0,1,6
GPT-5.1,4,6,0,9,11,False,polar,0.6666666666666666,1.1858141980071637,0.0,0.0,0.0,0.0,0.0,-0.2325680393613779,-0.19380669946781492,0.046513607872275584,0.0,-0.2790816472336535,0.0,0.49136975356271917,0.0,-0.6944444444444445,0.0,0.11628401968068895,0.0,-0.40187757201646096,0.0,0.2502432103528426,0.0,-0.4822530864197532,0.0,2,1
GPT-5.1,4,7,0,0,11,False,-1_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3
GPT-5.1,4,8,0,9,11,False,-1_0_1,0.1666666666666666,0.0,0.0,-0.19380669946781492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19380669946781492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4
GPT-5.1,4,9,0,7,11,False,-1_0_1,0.5,0.09302721574455115,0.0,-0.40187757201646096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2790816472336535,0.0,0.0,0.0,0.0,0.0,0.9884104461972262,0.0,0.0,0.0,0.29396600175278165,0.0,-0.6944444444444445,0.0,2,5
GPT-5.1,4,10,0,5,11,False,-1_0_1,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20093878600823048,0.0,-0.4822530864197532,0.0,0.0,0.0,-0.40187757201646096,0.0,0.0,0.0,0.0,0.0,0.6831918724279836,0.0,0.0,0.0,2,6
GPT-5.1,4,11,0,7,11,False,polar,0.6666666666666666,1.4432272019318704,0.0,0.0,0.0,0.6098938685985369,0.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.26267164637631457,0.0,-0.6944444444444445,0.0,0.0,0.0,-0.2790816472336535,0.0,0.06977041180841337,0.0,-0.5787037037037037,0.0,3,1
GPT-5.1,4,12,0,8,11,False,polar,0.6666666666666666,0.5403950962600976,0.0,-0.6944444444444445,0.0,1.234839540704542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2325680393613779,0.0,0.058142009840344476,0.0,-0.4822530864197532,0.0,0.058142009840344476,0.0,-0.4822530864197532,0.0,3,2
